Fight_Id,Fighter_Id_1,Fighter_Id_2,Raw_Fighter_1,Raw_Fighter_2,Weight_Class,Event_Id,Result_1,Result_2,Time Format,Referee,target
2fef7ac78df0cccc,ec52462a1b41f714,544d7460b3e44393,Brett Johns,Albert Morales,Bantamweight,d7907a9a968e4d29,W,L,3 Rnd (5-5-5),Leon Roberts,1
d49d2c810583a56a,76984112f697631f,3df5493bb279226f,Leslie Smith,Amanda Lemos,Women's Bantamweight,d7907a9a968e4d29,W,L,3 Rnd (5-5-5),Rich Mitchell,1
06cd9812e2b9b747,e1147d3d2dabe1ce,f77c68bb4be8516d,Yoel Romero,Robert Whittaker,Middleweight,686cccbf1a4de453,L,W,5 Rnd (5-5-5-5-5),John McCarthy,0
b67229e7675eed24,b4ad3a06ee4d660c,492b202d2064e7a9,Fabricio Werdum,Alistair Overeem,Heavyweight,686cccbf1a4de453,L,W,3 Rnd (5-5-5),Herb Dean,0
cf4c2b601c2228aa,fa6796c55d6c5440,470fedbc8563ac47,Daniel Omielanczuk,Curtis Blaydes,Heavyweight,686cccbf1a4de453,L,W,3 Rnd (5-5-5),Marc Goddard,0
1f49b59e4058568f,cbb682f5fcc44bfc,d1941565abf50b16,Anthony Pettis,Jim Miller,Lightweight,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Herb Dean,1
a5a065cb6d33ba9e,05339613bf8e9808,3a314d9fa7c6825d,Rob Font,Douglas Silva de Andrade,Bantamweight,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Mark Smith,1
00b801e7e1679f2f,98c23cb6da5b3352,3236bf606fe9fa5b,Travis Browne,Aleksei Oleinik,Heavyweight,686cccbf1a4de453,L,W,3 Rnd (5-5-5),John McCarthy,0
19eed5d9781b47ac,c03a5022f8439f2a,1999ffb5cebc314f,Chad Laprise,Brian Camozzi,Welterweight,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Herb Dean,1
323fb015ca2444e3,dea070ed4a2a8281,6ac9bc2953c47345,Thiago Santos,Gerald Meerschaert,Middleweight,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Marc Goddard,1
9298175cb2ad7d41,b1b0729d27936f2f,2aa49b3766a59bcd,Jordan Mein,Belal Muhammad,Welterweight,686cccbf1a4de453,L,W,3 Rnd (5-5-5),Mark Smith,0
1645ed92dcdc5c03,bf7ad5628363eec9,ba5e253af86db1a8,Cody Stamann,Terrion Ware,Featherweight,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Marc Goddard,1
e1100fc357e61fba,b27a1fcb56a3035a,984d15d5dc7bfcf9,Trevin Giles,James Bochnovic,Light Heavyweight,686cccbf1a4de453,W,L,3 Rnd (5-5-5),Mark Smith,1
0d5356c506111a57,9e8f6c728eb01124,511e82663651438d,Michael Johnson,Justin Gaethje,Lightweight,23bd78c3f89bdb54,L,W,5 Rnd (5-5-5-5-5),John McCarthy,0
5934de85b9c53e7c,dd992d569aaebee6,e9213f53ddeca978,Dhiego Lima,Jesse Taylor,Welterweight,23bd78c3f89bdb54,L,W,3 Rnd + OT (5-5-5-5),Jason Herzog,0
6f836a82a0530884,7cbf7c78d3b34218,32c355b04fc57f3a,Marc Diakiese,Drakkar Klose,Lightweight,23bd78c3f89bdb54,L,W,3 Rnd (5-5-5),Marc Goddard,0
e97b609eefc5fd61,13a0275fa13c4d26,7195e2a932686f82,Jared Cannonier,Nick Roehrick,Light Heavyweight,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),John McCarthy,1
6ec0a046de95fe16,0c6d9ea8306c029e,34f88592c0ab7a54,Brad Tavares,Elias Theodorou,Middleweight,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Marc Goddard,1
3e5a3ecd2b123fc2,99bcdf5eac39898f,d761b3766e38c5db,Jordan Johnson,Marcel Fortuna,Light Heavyweight,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),John McCarthy,1
c94c3e4bbed24421,f0feeb2192937424,b4c6c904a9ffc5e8,Angela Hill,Ashley Yoder,Women's Strawweight,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Jason Herzog,1
c7c7be3b0d65a7da,8f6a18831a120817,cc81c92fe2254935,James Krause,Tom Gallicchio,Welterweight,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Chris Tognoni,1
7f3bd3b913df61f4,5d7bdab5e03e3216,06f36cf4bd97ec77,Ed Herman,CB Dollaway,Light Heavyweight,23bd78c3f89bdb54,L,W,3 Rnd (5-5-5),Marc Goddard,0
f0ac3761d3fdda3e,31ef8b67e13495b3,75a6a390fd5dca46,Tecia Pennington,Juliana Lima,Women's Strawweight,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Chris Tognoni,1
88c2da7b33cca8d4,7d96bc577e5178b2,88cd34d836b4ebcd,Gray Maynard,Teruto Ishihara,Featherweight,23bd78c3f89bdb54,W,L,3 Rnd (5-5-5),Jason Herzog,1
7013a95ea4014606,ee9ebceabfd16fa7,c58f51dedb310998,Michael Chiesa,Kevin Lee,Lightweight,99bf06f20491cb54,L,W,5 Rnd (5-5-5-5-5),Mario Yamasaki,0
0ad57af26ddc7930,c80095f6092271a7,0941df56f6ac954b,Tim Boetsch,Johny Hendricks,Middleweight,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Kevin MacDonald,1
bd59c07a106d331b,b6850671a008bf9a,928ae2e5b5f7a9ec,Felice Herrig,Justine Kish,Women's Strawweight,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Keith Peterson,1
ae5c7517d9f2516c,2e19380f34871c6a,2d447cc91bdaa545,Joachim Christensen,Dominick Reyes,Light Heavyweight,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Gary Ritter,0
b53fd8bce62aa1c6,4b47e71384a9522f,a2b12c3f3d60ff69,Tim Means,Alex Garcia,Welterweight,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
3a4d2a933a3c7291,5f87a5c00b3d17ed,73c7cfa551289285,BJ Penn,Dennis Siver,Featherweight,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Kevin MacDonald,0
9a79a4b97a0f1e24,c47df9303d318c67,99bd87a300079ed9,Clay Guida,Erik Koch,Lightweight,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Keith Peterson,1
3d1f83264d87c529,7acbb0972e75281a,4bcb6eb12b4ad4aa,Vitor Miranda,Marvin Vettori,Middleweight,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Gary Ritter,0
1bd52b0c01018f4a,d910665038efc639,b4192a975027aab6,Carla Esparza,Maryna Moroz,Women's Strawweight,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
f7ae397fefa57c70,18e8b7070228e728,065eb44700e641a4,Devin Powell,Darrell Horcher,Lightweight,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Kevin MacDonald,0
1e75ee0da189857b,7026eca45f65377b,5e84a859c6a82288,Jared Gordon,Michel Quinones,Featherweight,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Keith Peterson,1
eafda776967c6444,5331b25a60417ffb,1f4b04a926ef1287,Anthony Rocco Martin,Johnny Case,Lightweight,99bf06f20491cb54,W,L,3 Rnd (5-5-5),Gary Ritter,1
aebdb007f8d1348a,917a5cb9821df261,30ea504870f8597b,Josh Stansbury,Jeremy Kimball,Light Heavyweight,99bf06f20491cb54,L,W,3 Rnd (5-5-5),Mario Yamasaki,0
0096879f5708526b,634e2fb70bde3fd5,673ea7dcc786b1b3,Holly Holm,Bethe Correia,Women's Bantamweight,353de740bb6c7e75,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,1
205ad947e8c94901,c9cf753cfdf77fc2,3738e68d2261e60f,Andrei Arlovski,Marcin Tybura,Heavyweight,353de740bb6c7e75,L,W,3 Rnd (5-5-5),John Sharp,0
b6464850da8f3099,dc9572dd6ec74859,9bcf8603ceb25680,Dong Hyun Kim,Colby Covington,Welterweight,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Steve Perceval,0
a69a155a25b84679,6a2f7c151031653d,0749d968e932df53,Tarec Saffiedine,Rafael Dos Anjos,Welterweight,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Greg Kleynjans,0
fc2585e234e49dee,53ec9cb470e1a4ea,3be081c29bf734d9,Takanori Gomi,Jon Tuck,Lightweight,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Marc Goddard,0
9072bf6135cad3e0,03f982ca3735070c,9be6020024133293,Cyril Asker,Walt Harris,Heavyweight,353de740bb6c7e75,L,W,3 Rnd (5-5-5),John Sharp,0
b66f4fa1b9b96b51,7aa3d6964eff4877,55ed59d541f8b90c,Alex Caceres,Rolando Dy,Featherweight,353de740bb6c7e75,W,L,3 Rnd (5-5-5),Neil Swailes,1
a71e4206f87ae74c,7c3c48cf54a2848e,9fa568ad2bf2cb0b,Justin Scoggins,Yuta Sasaki,Flyweight,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Marc Goddard,0
8984ab656cb1818d,e64b96c07d7ce999,764342d39cdaa54a,Li Jingliang,Frank Camacho,Welterweight,353de740bb6c7e75,W,L,3 Rnd (5-5-5),John Sharp,1
361e67af5f462aea,f50d95223751e6ca,c13042265355a290,Kwan Ho Kwak,Russell Doane,Bantamweight,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Steve Perceval,0
e7b5a8c97106ca60,199eb7cf6ae90294,2a4200ead401a9ce,Naoki Inoue,Carls John De Tomas,Flyweight,353de740bb6c7e75,W,L,3 Rnd (5-5-5),Neil Swailes,1
7d14f95d03afb359,3cf66c62d9069f43,a20f234df70f2182,Ji Yeon Kim,Lucie Pudilova,Women's Bantamweight,353de740bb6c7e75,L,W,3 Rnd (5-5-5),Greg Kleynjans,0
cd96998e837b0da1,eef9b891edbd4604,d3df1add9d9a7efb,Derrick Lewis,Mark Hunt,Heavyweight,90e7447d8b7f3f35,L,W,5 Rnd (5-5-5-5-5),Marc Goddard,0
ad772f626b5dd31d,b1a3e0aca758b322,bdcbb976816fd256,Derek Brunson,Daniel Kelly,Middleweight,90e7447d8b7f3f35,W,L,3 Rnd (5-5-5),John Sharp,1
dc7ba55ca764cfbe,193b9d1858bc4df3,4f732e58ed907eff,Dan Hooker,Ross Pearson,Lightweight,90e7447d8b7f3f35,W,L,3 Rnd (5-5-5),Neil Swailes,1
4507354cd97f10e5,cd13728ae1151f46,b0bd0c5425668b8f,Ion Cutelaba,Henrique da Silva,Light Heavyweight,90e7447d8b7f3f35,W,L,3 Rnd (5-5-5),Mark Craig,1
2dfa31667cee74c3,840d2c82ea68b9aa,c96d9178c9ed9e62,Tim Elliott,Ben Nguyen,Flyweight,90e7447d8b7f3f35,L,W,3 Rnd (5-5-5),Marc Goddard,0
e4db3b1669d498c3,e1248941344b3288,35faad160d346839,Alexander Volkanovski,Mizuto Hirota,Featherweight,90e7447d8b7f3f35,W,L,3 Rnd (5-5-5),John Sharp,1
165d3a571fcc5e3c,c77a953488e5607d,d024ed963e8bf7ea,Damien Brown,Vinc Pichel,Lightweight,90e7447d8b7f3f35,L,W,3 Rnd (5-5-5),Mark Craig,0
288b479c485c48b2,4c288a2b250bb576,68c11c27d4d56572,Luke Jumeau,Dominique Steele,Welterweight,90e7447d8b7f3f35,W,L,3 Rnd (5-5-5),Neil Swailes,1
11cb7d7d774d5e6a,92437c6775b3f7d1,e9bc5748e6a76bb6,John Moraga,Ashkan Mokhtarian,Flyweight,90e7447d8b7f3f35,W,L,3 Rnd (5-5-5),Marc Goddard,1
1b1d1900b4051344,47cd337b86b1af92,71df36d6d8cf0d74,Kiichi Kunimoto,Zak Ottow,Welterweight,90e7447d8b7f3f35,L,W,3 Rnd (5-5-5),John Sharp,0
bd4a648bebaefab3,6fd953151d981979,24174a3f44ce8e03,JJ Aldrich,Chan-Mi Jeon,Women's Strawweight,90e7447d8b7f3f35,W,L,3 Rnd (5-5-5),Neil Swailes,1
9ed0c3acc436eb56,150ff4cc642270b9,d0f3959b4a9747e6,Jose Aldo,Max Holloway,Featherweight,1507214bbc7a79e2,L,W,5 Rnd (5-5-5-5-5),John McCarthy,0
5bfaa389a67139fd,ec34349e7dffcde7,d7c3816669784109,Claudia Gadelha,Karolina Kowalkiewicz,Women's Strawweight,1507214bbc7a79e2,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
823e9449bd47e408,0ee783aa00e468f0,a8e6a69796280f17,Vitor Belfort,Nate Marquardt,Middleweight,1507214bbc7a79e2,W,L,3 Rnd (5-5-5),Osiris Maia,1
6b581bb1bc9289ef,2e5c2aa8e4ab9d82,04b39f4e8eb59d7c,Paulo Costa,Oluwale Bamgbose,Middleweight,1507214bbc7a79e2,W,L,3 Rnd (5-5-5),John McCarthy,1
6c9fdcb95393a49c,813550bc53b15fb0,5866fc86183a9fb8,Erick Silva,Yancy Medeiros,Welterweight,1507214bbc7a79e2,L,W,3 Rnd (5-5-5),Eduardo Herdy,0
228879162d8be605,2f13e4020cea5b38,fea79f9bc8c68769,Raphael Assuncao,Marlon Moraes,Bantamweight,1507214bbc7a79e2,W,L,3 Rnd (5-5-5),Osiris Maia,1
3ad3acca165a5d90,52e76bb4b3e852f3,b9664eae2ac75262,Antonio Carlos Junior,Eric Spicely,Middleweight,1507214bbc7a79e2,W,L,3 Rnd (5-5-5),John McCarthy,1
36f0c6d7126e09ee,2fc7e9701642ca38,528c24b99fbaab79,Johnny Eduardo,Matthew Lopez,Bantamweight,1507214bbc7a79e2,L,W,3 Rnd (5-5-5),Mario Yamasaki,0
cb2844bb15d22cc6,7be14eaed4c74856,2f95a3c6d58b2aad,Iuri Alcantara,Brian Kelleher,Bantamweight,1507214bbc7a79e2,L,W,3 Rnd (5-5-5),Eduardo Herdy,0
2fd43be584ef522b,d50382dc0565a9e1,882d62561063a927,Viviane Pereira,Jamie Moyle,Women's Strawweight,1507214bbc7a79e2,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
88e0de323a83f241,9ccf8371fd80d45d,0c670b443c3d269f,Luan Chagas,Jim Wallhead,Welterweight,1507214bbc7a79e2,W,L,3 Rnd (5-5-5),Eduardo Herdy,1
6486579eee778b4d,aa72b0f831d0bfe5,ec71a892fada28c7,Marco Beltran,Deiveson Figueiredo,Flyweight,1507214bbc7a79e2,L,W,3 Rnd (5-5-5),Osiris Maia,0
923d5041c3b6d763,3c6976f8182d9527,7ff97850e8c32bda,Alexander Gustafsson,Glover Teixeira,Light Heavyweight,1c7cce2f5c17160d,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,1
79be3a6d483ad64a,0845c81e37d3bcb3,67f272324a030d00,Volkan Oezdemir,Misha Cirkunov,Light Heavyweight,1c7cce2f5c17160d,W,L,3 Rnd (5-5-5),Kevin Sataki,1
8cdc9c13d75adb28,1fcfc3709fe58151,484acc7b0f856ce9,Peter Sobotta,Ben Saunders,Welterweight,1c7cce2f5c17160d,W,L,3 Rnd (5-5-5),Neil Hall,1
78e38f1ad43c3479,16690d100f995f8f,eae431e70064e046,Abdul Razak Alhassan,Omari Akhmedov,Welterweight,1c7cce2f5c17160d,L,W,3 Rnd (5-5-5),Bobby Rehman,0
33913e8e56c49a4c,49858bf46dabf6fb,330bafba312face4,Oliver Enkamp,Nordine Taleb,Welterweight,1c7cce2f5c17160d,L,W,3 Rnd (5-5-5),Marc Goddard,0
2105210529457ffd,0a1942069c9ad6b6,2b6d855c6e280fb1,Jack Hermansson,Alex Nicholson,Middleweight,1c7cce2f5c17160d,W,L,3 Rnd (5-5-5),Bobby Rehman,1
9674c37e3a2bc399,6bd02119599741a4,42a7e90605df3c8a,Pedro Munhoz,Damian Stasiak,Bantamweight,1c7cce2f5c17160d,W,L,3 Rnd (5-5-5),Neil Hall,1
ac6cb989ccc38f73,f797f0c57a83353e,6c2030e0a143a94b,Trevor Smith,Chris Camozzi,Middleweight,1c7cce2f5c17160d,W,L,3 Rnd (5-5-5),Kevin Sataki,1
2c101a0bcf334d31,ae7fe94f117f98cf,e25bcbcdaf6537a1,Reza Madadi,Joaquim Silva,Lightweight,1c7cce2f5c17160d,L,W,3 Rnd (5-5-5),Marc Goddard,0
9c3f3bc7f7472e0c,fcce75a25c14a804,8b5f9ea38184ded3,Nicholas Musoke,Bojan Velickovic,Welterweight,1c7cce2f5c17160d,L,W,3 Rnd (5-5-5),Kevin Sataki,0
1ed9dbbe604654b9,9ce6d5a03af801b7,6eaec40f724852f4,Darren Till,Jessin Ayari,Welterweight,1c7cce2f5c17160d,W,L,3 Rnd (5-5-5),Neil Hall,1
b166f1582946fbbc,38c626ca912c7bac,bf43fed8f29e1671,Marcin Held,Damir Hadzovic,Lightweight,1c7cce2f5c17160d,L,W,3 Rnd (5-5-5),Bobby Rehman,0
16a0352f3e19b931,d28dee5c705991df,63def5a5662a6917,Stipe Miocic,Junior Dos Santos,Heavyweight,5df10509264586e5,W,L,5 Rnd (5-5-5-5-5),Herb Dean,1
0fd8214ac276728e,3d6749c4267da18f,6a1901c62ab3870f,Joanna Jedrzejczyk,Jessica Andrade,Women's Strawweight,5df10509264586e5,W,L,5 Rnd (5-5-5-5-5),Jacob Montalvo,1
6e3139f066149a81,427b5953ac8e3a27,47b9e0e7703a4868,Demian Maia,Jorge Masvidal,Welterweight,5df10509264586e5,W,L,3 Rnd (5-5-5),Kerry Hatley,1
39f746cee66e8771,f2688492b9a525a3,cbf5e6f231b55443,Frankie Edgar,Yair Rodriguez,Featherweight,5df10509264586e5,W,L,3 Rnd (5-5-5),Chris Reed,1
362a5b3cd4a70330,d2c55d1d2e67773b,4e06913c91da5200,Krzysztof Jotko,David Branch,Middleweight,5df10509264586e5,L,W,3 Rnd (5-5-5),Don Turnage,0
9882c1dac77c0367,bb1a2cdad6ff34db,4bd6b4800070b069,Chas Skelly,Jason Knight,Featherweight,5df10509264586e5,L,W,3 Rnd (5-5-5),Jacob Montalvo,0
f26657d5018ee428,01b352b6a9074d5c,d1528ac5675558b1,Chase Sherman,Rashad Coulter,Heavyweight,5df10509264586e5,W,L,3 Rnd (5-5-5),Jacob Montalvo,1
567cefcaba821205,6256b2b1562cb8e1,edd02825c29028fe,James Vick,Marco Polo Reyes,Lightweight,5df10509264586e5,W,L,3 Rnd (5-5-5),Don Turnage,1
af2ef75664656957,5f179af5fffeb9f6,8f382b3baa954d2a,Jessica Aguilar,Cortney Casey,Women's Strawweight,5df10509264586e5,L,W,3 Rnd (5-5-5),Kerry Hatley,0
7188621a628e718d,be0b310a12eb80b4,436f970c9ea9169c,Gabriel Benitez,Enrique Barzola,Featherweight,5df10509264586e5,L,W,3 Rnd (5-5-5),Kerry Hatley,0
14dbcdbe8e7251bf,af997f7611673880,2d447cc91bdaa545,Joachim Christensen,Gadzhimurad Antigulov,Light Heavyweight,5df10509264586e5,L,W,3 Rnd (5-5-5),Don Turnage,0
b29ed164b3014a42,d247691a6c0e9034,02f2a9702ba3d167,Cub Swanson,Artem Lobov,Featherweight,bc7f7f0ba3db74d2,W,L,5 Rnd (5-5-5-5-5),Herb Dean,1
2310fbcb6fdf3b47,59279a7c978f7da0,82e7929bf6c2b689,Al Iaquinta,Diego Sanchez,Lightweight,bc7f7f0ba3db74d2,W,L,3 Rnd (5-5-5),John McCarthy,1
53c96668bf850809,50db8711c70196cd,ab943cd2c3c17825,Ovince Saint Preux,Marcos Rogerio de Lima,Light Heavyweight,bc7f7f0ba3db74d2,W,L,3 Rnd (5-5-5),Dan Miragliotta,1
8b97cd609c7152b7,99506df1af6c8b3b,fc9a9559a05f2704,John Dodson,Eddie Wineland,Bantamweight,bc7f7f0ba3db74d2,W,L,3 Rnd (5-5-5),Herb Dean,1
41385f4e63682b5b,31a13532e724ca2b,3bad7ef643840f67,Joe Lauzon,Stevie Ray,Lightweight,bc7f7f0ba3db74d2,L,W,3 Rnd (5-5-5),Dan Miragliotta,0
3905e5dc489811d6,f2b6fdb20675b11c,d81ac739417d7f53,Jake Ellenberger,Mike Perry,Welterweight,bc7f7f0ba3db74d2,L,W,3 Rnd (5-5-5),Josh Ward,0
2d6182d1d398ed6a,cfb65863d5099327,d156513a19acf856,Thales Leites,Sam Alvey,Middleweight,bc7f7f0ba3db74d2,W,L,3 Rnd (5-5-5),John McCarthy,1
319f3fad278368e6,792be9a24df82ed6,f53c1f4ceeed8c08,Dustin Ortiz,Brandon Moreno,Flyweight,bc7f7f0ba3db74d2,L,W,3 Rnd (5-5-5),Dan Miragliotta,0
cf18911df2052826,df1eb4354d18a906,443f60bec7c3c3d5,Scott Holtzman,Michael McBride,Lightweight,bc7f7f0ba3db74d2,W,L,3 Rnd (5-5-5),Herb Dean,1
c0c587cb52de929b,b76c6268dc1d3c05,c742287ed86a09bc,Jessica Penne,Danielle Taylor,Women's Strawweight,bc7f7f0ba3db74d2,L,W,3 Rnd (5-5-5),John McCarthy,0
f313eae425b7c539,4c2d90e335e6df19,9eef6584fab21fbb,Alexis Davis,Cindy Dandois,Women's Bantamweight,bc7f7f0ba3db74d2,W,L,3 Rnd (5-5-5),Herb Dean,1
7d4e11c2a9485320,a331233f597090a5,a36556bb1565e32d,Bryan Barberena,Joe Proctor,Welterweight,bc7f7f0ba3db74d2,W,L,3 Rnd (5-5-5),Dan Miragliotta,1
6ccfbe3a7c5aa55e,449c890bd90f3374,67c1d46f4ed16f9e,Hector Sandoval,Matt Schnell,Flyweight,bc7f7f0ba3db74d2,W,L,3 Rnd (5-5-5),Josh Ward,1
f63961f9d14bc33d,8a304bfd6bf04a57,5aedf14771ca82d2,Demetrious Johnson,Wilson Reis,Flyweight,ed069a95aaaf4f56,W,L,5 Rnd (5-5-5-5-5),Dan Miragliotta,1
e52318719d839d2d,47b63240018d5d86,eb04b9d31e938edb,Rose Namajunas,Michelle Waterson-Gomez,Women's Strawweight,ed069a95aaaf4f56,W,L,3 Rnd (5-5-5),Keith Peterson,1
0459297e86a14981,e1147d3d2dabe1ce,7a703c565ccaa18f,Jacare Souza,Robert Whittaker,Middleweight,ed069a95aaaf4f56,L,W,3 Rnd (5-5-5),Mario Yamasaki,0
d764ef3e078c96c8,b6452706b373eea1,18968f97ad34f15c,Jeremy Stephens,Renato Moicano,Featherweight,ed069a95aaaf4f56,L,W,3 Rnd (5-5-5),Mike England,0
b0552b065ca7f401,279566840aa55bf2,3f7c14c7eca7195d,Alexander Volkov,Roy Nelson,Heavyweight,ed069a95aaaf4f56,W,L,3 Rnd (5-5-5),Dan Miragliotta,1
20be16a1db95156c,e979c76341f19b22,39330403ad27c2bb,Patrick Williams,Tom Duquesnoy,Bantamweight,ed069a95aaaf4f56,L,W,3 Rnd (5-5-5),Keith Peterson,0
f24c296256faeff2,7ea1f74cef32f906,887961364be5ceb3,King Green,Rashid Magomedov,Lightweight,ed069a95aaaf4f56,L,W,3 Rnd (5-5-5),Mario Yamasaki,0
41cef92a01e7ff3c,c96d9178c9ed9e62,d2bc285ead803db0,Louis Smolka,Tim Elliott,Flyweight,ed069a95aaaf4f56,L,W,3 Rnd (5-5-5),Mike England,0
677e98ae5834ba70,cb696ebfb6598724,3d5b1ce6097dbb49,Aljamain Sterling,Augusto Mendes,Bantamweight,ed069a95aaaf4f56,W,L,3 Rnd (5-5-5),Mario Yamasaki,1
4291b38643547fa7,cc7040fe76f0ef91,92fa1401b7927da3,Devin Clark,Jake Collier,Light Heavyweight,ed069a95aaaf4f56,W,L,3 Rnd (5-5-5),Dan Miragliotta,1
0673d8ab0add7a05,d4c9dcd330403612,fccf811c1e8b01c7,Anthony Smith,Andrew Sanchez,Middleweight,ed069a95aaaf4f56,W,L,3 Rnd (5-5-5),Keith Peterson,1
2a0d4dd0997bd712,4ba8d454f762005d,15ec018d144710db,Zak Cummings,Nathan Coy,Welterweight,ed069a95aaaf4f56,W,L,3 Rnd (5-5-5),Mike England,1
94ce682e4a3e556a,b9706f80d005036c,fc6e681bf6658faf,Ashlee Evans-Smith,Ketlen Vieira,Women's Bantamweight,ed069a95aaaf4f56,L,W,3 Rnd (5-5-5),Keith Peterson,0
ea8eaf881d38713e,d967f0128c323de6,365fee2da473b177,Daniel Cormier,Anthony Johnson,Light Heavyweight,e7bfdb5e0112891e,W,L,5 Rnd (5-5-5-5-5),John McCarthy,1
87a969d51de6e179,232c582f29f8f65e,3a8176e15b9887c1,Chris Weidman,Gegard Mousasi,Middleweight,e7bfdb5e0112891e,L,W,3 Rnd (5-5-5),Dan Miragliotta,0
687d973d71e068dc,98215d037be5bcb7,1ebdcb7488d0ebee,Cynthia Calvillo,Pearl Gonzalez,Women's Strawweight,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),Keith Peterson,1
a68672f66e12a3c2,31ee470ef5dc8d7f,9fa3bd637edd9aa2,Thiago Alves,Patrick Cote,Welterweight,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),Todd Ronald Anderson,1
56c7c59c9bb3b610,07225ba28ae309b6,b6e6c3b1dcaae0a1,Will Brooks,Charles Oliveira,Lightweight,e7bfdb5e0112891e,L,W,3 Rnd (5-5-5),John McCarthy,0
23ba0218f9f65e33,08e908ed6d18d6a0,1971869b7e054261,Myles Jury,Mike de la Torre,Featherweight,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),Dan Miragliotta,1
b2c1f9bdd5d3073d,f1b2aa7853d1ed6e,0d8011111be000b2,Kamaru Usman,Sean Strickland,Welterweight,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),Keith Peterson,1
ddb015ac5c067aa9,98d961097baaf308,40093d1d2d78394e,Shane Burgos,Charles Rosa,Featherweight,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),Todd Ronald Anderson,1
e7ad1c3a763c7cae,e51e5cb722bd47a8,99df7d0a2a08a8a8,Patrick Cummins,Jan Blachowicz,Light Heavyweight,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),John McCarthy,1
8b4eeaa048361ba3,84ff027394f7e470,66ab58d0b3783607,Gregor Gillespie,Andrew Holbrook,Lightweight,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),Dan Miragliotta,1
97b7638c592a95a9,f046d724d2a84ac5,fba03cd6cc28dc41,Josh Emmett,Desmond Green,Lightweight,e7bfdb5e0112891e,L,W,3 Rnd (5-5-5),Keith Peterson,0
2464a75ee75dbf2f,e872e9a9a902c045,578ef12674df1e6a,Katlyn Cerminara,Irene Aldana,Women's Bantamweight,e7bfdb5e0112891e,W,L,3 Rnd (5-5-5),Todd Ronald Anderson,1
c4da9ec26a924a7d,87f19d19f4cb73f8,ec664422b22d9787,Jenel Lausa,Bibulatov Magomed,Flyweight,e7bfdb5e0112891e,L,W,3 Rnd (5-5-5),John McCarthy,0
00be3852000f8fe9,1e1dbd1cc5a7469e,5e4eec08896c9423,Jimi Manuwa,Corey Anderson,Light Heavyweight,c0231720fe516994,W,L,3 Rnd (5-5-5),Leon Roberts,1
7e6f91cbf8e93210,fd55393021a8c255,cf65d56b0755ed3b,Gunnar Nelson,Alan Jouban,Welterweight,c0231720fe516994,W,L,3 Rnd (5-5-5),Marc Goddard,1
1e5c66d12761d4fe,7c7332319c14094c,c945adc22c2bfe8f,Brad Pickett,Marlon Vera,Catch Weight,c0231720fe516994,L,W,3 Rnd (5-5-5),Grant Waterman,0
7ec86f2af631344f,040a74bb0a465c54,87a1dc546b1c5caf,Arnold Allen,Makwan Amirkhani,Featherweight,c0231720fe516994,W,L,3 Rnd (5-5-5),Neil Hall,1
55f727e00553035d,654ae722109a0d31,e25bcbcdaf6537a1,Joe Duffy,Reza Madadi,Lightweight,c0231720fe516994,W,L,3 Rnd (5-5-5),Marc Goddard,1
c365a488a8de3c89,b69f24c500d783e7,a17ad5a5048e8c3f,Darren Stewart,Francimar Barroso,Light Heavyweight,c0231720fe516994,L,W,3 Rnd (5-5-5),Leon Roberts,0
