Fighter_Id,Full_Name,Nickname,Height,Weight,Reach,Stance,Belt,Gender,Weight_Class_Profile,W,L,D,Avg_Fight_Time,KD,STR,TD,SUB,Ctrl,Sig_Str_Pct,Sub_Att,KO_Rate,SUB_Rate,DEC_Rate,Fighting_Style
6741218640534d8b,Garrett Gross,No Nickname,5.9,155.0,,Orthodox,False,,,11.0,7.0,0.0,,,,,,,,,,,,
6747ccd6d1acd266,Shamil Gaziev,No Nickname,6.4,265.0,78.0,Orthodox,False,Male,Heavyweight,14.0,1.0,0.0,546.0,0.2,16.2,0.6,0.0,202.2,0.44,0.0,0.5,0.0,0.5,Hybrid
6750e338922a099d,Bo Cantrell,Redrum,6.2,235.0,,Orthodox,False,,,10.0,10.0,0.0,,,,,,,,,,,,
6751b11102b6adfe,Albert Tadevosyan,Albeezy,,170.0,,Orthodox,False,,,13.0,3.0,1.0,,,,,,,,,,,,
6751eacd16bd59bc,Josh Culibao,Kuya,5.1,145.0,73.0,Orthodox,False,Male,Featherweight,11.0,4.0,1.0,787.88,0.12,33.5,0.75,0.5,124.0,0.37,0.5,0.0,0.25,0.75,Hybrid
676a2e5ec4d7338c,Eduardo Dantas,Dudu,5.1,135.0,,Orthodox,False,,,20.0,4.0,0.0,,,,,,,,,,,,
6776260cb0aef647,Logan Clark,No Nickname,6.2,185.0,,Orthodox,False,Male,Middleweight,18.0,6.0,0.0,900.0,0.0,40.0,0.0,2.0,229.0,0.72,2.0,0.0,0.0,1.0,Wrestler
679a9054e2815943,Tomasz Drwal,Gorilla,6.1,205.0,76.0,Orthodox,False,Male,Middleweight,21.0,5.0,1.0,380.17,0.17,21.67,2.0,0.17,146.33,0.38,0.17,0.5,0.25,0.25,Hybrid
679ae8c4fd022c6b,Anatoly Tokov,No Nickname,5.1,185.0,,Orthodox,False,,,25.0,2.0,0.0,,,,,,,,,,,,
67a992d4cff22466,Ericka Almeida,No Nickname,5.6,115.0,,Orthodox,False,Female,Women's Strawweight,7.0,3.0,0.0,900.0,0.0,16.0,0.5,0.0,106.5,0.39,0.0,0.0,0.0,0.0,Hybrid
67c1d46f4ed16f9e,Matt Schnell,Danger,5.8,125.0,70.0,Orthodox,False,Male,Flyweight,17.0,10.0,0.0,466.25,0.12,32.12,0.19,0.56,41.19,0.46,0.56,0.12,0.38,0.5,Hybrid
67cd6495280b0a57,Brennan Ward,The Irish Bad Boy,5.1,170.0,71.0,Orthodox,False,,,14.0,5.0,0.0,,,,,,,,,,,,
67ec58d7cf599835,Han Ten Yun,No Nickname,5.11,220.0,,Orthodox,False,,,0.0,1.0,0.0,,,,,,,,,,,,
67f0d1b1b0b39bec,Christien Savoie,The Tiger,5.11,170.0,72.0,Orthodox,False,,,10.0,2.0,1.0,,,,,,,,,,,,
67f272324a030d00,Misha Cirkunov,No Nickname,6.3,205.0,77.0,Orthodox,False,Male,Light Heavyweight,15.0,9.0,0.0,283.69,0.23,19.0,0.85,0.54,66.77,0.56,0.54,0.4,0.5,0.1,Striker
6803d4d6908354ac,Brad Morris,No Nickname,6.2,205.0,,Orthodox,False,Male,Light Heavyweight,10.0,6.0,0.0,302.0,0.0,2.5,0.0,0.0,2.5,0.62,0.0,0.0,0.0,0.0,Hybrid
6809c31286b08d97,Tom Watson,Kong,6.1,185.0,73.0,Orthodox,False,Male,Middleweight,17.0,9.0,0.0,854.57,0.14,59.71,0.86,0.0,123.0,0.44,0.0,0.33,0.0,0.67,Hybrid
6810d8d2dd557cf9,Soichi Nishida,No Nickname,5.11,320.0,,Orthodox,False,,,5.0,10.0,1.0,,,,,,,,,,,,
681399317dbf4701,Uros Medic,The Doctor,6.1,170.0,71.0,Southpaw,False,Male,Welterweight,11.0,3.0,0.0,268.89,0.33,19.89,0.89,0.22,88.67,0.5,0.22,0.5,0.5,0.0,Hybrid
681d07e328798ec0,Jeremy Tavares,No Nickname,,135.0,,Orthodox,False,,,1.0,6.0,0.0,,,,,,,,,,,,
683ea28a198936fe,Jay Cucciniello,No Nickname,5.7,155.0,,Orthodox,False,Male,Featherweight,8.0,1.0,0.0,900.0,0.0,71.0,2.0,0.0,498.0,0.63,0.0,0.0,0.0,1.0,Striker
684d3aee255a3d09,Gadzhi Omargadzhiev,No Nickname,6.1,170.0,71.0,Switch,False,Male,Welterweight,13.0,2.0,0.0,868.0,0.0,25.0,1.0,0.0,45.0,0.34,0.0,0.0,0.0,0.0,Hybrid
6859f67468ba8489,Kevin Randleman,The Monster,5.1,205.0,,Orthodox,False,Male,Light Heavyweight,17.0,16.0,0.0,870.14,0.0,13.86,3.0,0.71,522.4,0.41,0.71,0.0,0.0,1.0,Wrestler
687c15b2eddfaa63,Danilo Marques,No Nickname,6.6,205.0,77.0,Orthodox,False,Male,Light Heavyweight,11.0,4.0,0.0,572.25,0.0,11.25,0.5,0.25,139.0,0.54,0.25,0.0,0.0,0.0,Hybrid
6888e31ce88f5b17,Steve Vigneault,Lionheart,5.1,185.0,,Orthodox,False,Male,Middleweight,12.0,6.0,0.0,129.0,0.0,6.0,0.0,0.0,13.0,0.46,0.0,0.0,0.0,0.0,Hybrid
689502703bbfe5f2,Adilet Nurmatov,Kok-Zhal,,155.0,,Orthodox,False,,,13.0,2.0,0.0,,,,,,,,,,,,
68b8ebdfce9dbb61,Charalampos Grigoriou,Ferocious,5.7,135.0,67.0,Orthodox,False,Male,Bantamweight,8.0,5.0,0.0,657.5,0.5,55.5,0.0,0.0,109.0,0.61,0.0,0.0,0.0,1.0,Striker
68c11c27d4d56572,Dominique Steele,Non-Stop Action-Packed,5.1,170.0,74.0,Orthodox,False,Male,Welterweight,14.0,9.0,0.0,674.0,0.4,27.8,2.2,0.0,252.8,0.58,0.0,1.0,0.0,0.0,Striker
68c4ca70067bf282,Tebaris Gordon,Boom,6.1,265.0,,Orthodox,False,,,3.0,1.0,0.0,,,,,,,,,,,,
68c6cd5287b473a7,Dean Lister,The Boogeyman,6.1,185.0,75.0,Orthodox,False,Male,Middleweight,13.0,7.0,0.0,662.0,0.0,14.33,1.33,0.83,93.67,0.35,0.83,0.0,0.5,0.5,Wrestler
68c7ad953455c73f,Don Madge,Magic Man,6.0,155.0,72.0,Southpaw,False,Male,Lightweight,9.0,3.0,1.0,607.0,0.0,13.0,2.0,0.0,401.0,0.38,0.0,0.0,0.0,1.0,Hybrid
68d35296f566792b,Josiane Nunes,Josi,5.2,135.0,67.0,Southpaw,False,Female,Women's Featherweight,10.0,4.0,0.0,676.67,0.5,63.67,0.33,0.0,99.5,0.43,0.0,0.25,0.0,0.75,Striker
68d4a891e5cf2029,Tracy Cortez,No Nickname,5.5,125.0,65.0,Orthodox,False,Female,Women's Flyweight,12.0,2.0,0.0,935.5,0.0,48.88,1.38,0.25,209.62,0.44,0.25,0.0,0.0,1.0,Striker
68d76fd9ecf7431d,Luke Caudillo,Lil' Hulk,5.7,155.0,,Orthodox,False,Male,Lightweight,17.0,17.0,0.0,584.5,0.5,17.0,0.0,0.0,8.0,0.34,0.0,0.0,0.0,0.0,Hybrid
68dd7b3783c19f9c,Shane Carwin,The Engineer,6.2,265.0,80.0,Orthodox,False,Male,Heavyweight,12.0,2.0,0.0,295.17,0.67,25.5,0.5,0.0,45.67,0.42,0.0,0.75,0.0,0.25,Hybrid
68f6e96c5fa6e044,Jeremy Kennedy,JBC,5.11,145.0,71.0,Orthodox,False,Male,Featherweight,11.0,1.0,0.0,824.25,0.25,19.0,1.25,0.0,232.75,0.4,0.0,0.0,0.0,1.0,Hybrid
6902fcf0610dd303,Jakub Wiklacz,No Nickname,5.1,135.0,72.0,Orthodox,False,Male,Bantamweight,17.0,3.0,2.0,900.0,0.0,37.0,5.0,0.0,461.0,0.63,0.0,0.0,0.0,0.0,Striker
69037fc7730e4225,Steven Nguyen,The Ninja,5.11,145.0,73.0,Switch,False,Male,Featherweight,10.0,2.0,0.0,750.0,0.0,60.0,0.5,0.0,14.0,0.32,0.0,0.0,0.0,0.0,Hybrid
6905d45bd71b50a9,Leo Kuntz,The Lion,5.1,155.0,,Orthodox,False,Male,Lightweight,18.0,4.0,1.0,679.0,0.0,19.0,1.5,0.5,192.5,0.31,0.5,0.0,0.0,0.0,Wrestler
69108cb8b32efe04,Mychal Clark,No Nickname,6.3,224.0,,Orthodox,False,,,10.0,14.0,0.0,,,,,,,,,,,,
696002b59f09d73b,Joseph Sandoval,No Nickname,5.7,135.0,,Southpaw,False,Male,Bantamweight,7.0,7.0,0.0,49.5,0.5,5.5,0.0,0.0,0.5,0.24,0.0,1.0,0.0,0.0,No Clear Style
6967153c7edb4d87,Ozzy Diaz,No Nickname,6.4,185.0,79.0,Orthodox,False,Male,Middleweight,10.0,3.0,0.0,522.5,0.0,70.0,0.5,0.0,13.0,0.56,0.0,0.0,0.0,0.0,Hybrid
69888118d968ba52,Joshua Weems,Wide Open,5.8,135.0,69.0,Orthodox,False,Male,Bantamweight,11.0,3.0,0.0,247.0,0.0,18.0,2.0,0.0,63.0,0.69,0.0,0.0,0.0,0.0,Striker
69898645d600abdb,Rodolfo Bellato,Trator,6.3,205.0,75.0,Orthodox,False,Male,Light Heavyweight,12.0,3.0,1.0,664.0,0.0,55.5,1.25,0.0,99.0,0.55,0.0,1.0,0.0,0.0,Striker
69a400af4420cd6a,Andreas Stahl,Real Steel,5.11,170.0,,Orthodox,False,Male,Welterweight,10.0,4.0,0.0,582.5,0.0,29.0,2.0,0.0,120.0,0.36,0.0,0.0,0.0,1.0,Hybrid
69b69c0178c4004d,Antoni Hardonk,No Nickname,6.4,245.0,78.0,Orthodox,False,Male,Heavyweight,8.0,6.0,0.0,384.0,0.38,21.75,0.0,0.38,18.0,0.61,0.38,1.0,0.0,0.0,Hybrid
69c071bc2621e8b0,Fabian Gonzalez,No Nickname,5.1,135.0,,Orthodox,False,,,2.0,1.0,0.0,,,,,,,,,,,,
69d3fa376ff2595e,Max Martyniouk,Payne,,155.0,,Orthodox,False,,,1.0,1.0,0.0,,,,,,,,,,,,
69db199087a1a792,Lee Gibson,Lethal,5.7,155.0,,Orthodox,False,,,12.0,4.0,0.0,,,,,,,,,,,,
69e8c632135af48b,Anying Wang,No Nickname,6.0,170.0,,Orthodox,False,Male,Welterweight,2.0,1.0,0.0,295.0,0.0,8.0,1.0,0.0,118.5,0.52,0.0,1.0,0.0,0.0,Hybrid
69ea0119f6f0dfe0,Dan O'Connor,Johnny Irish,5.4,115.0,,Orthodox,False,,,6.0,6.0,0.0,,,,,,,,,,,,
69f01b25dfabaf6b,Mads Burnell,No Nickname,5.8,145.0,69.0,Orthodox,False,Male,Featherweight,9.0,3.0,0.0,782.33,0.0,16.67,3.0,0.33,346.33,0.42,0.33,0.0,0.0,1.0,Wrestler
6a0047ac8c99fece,Bobby Sanchez,The Kid,5.7,155.0,,Orthodox,False,,,10.0,35.0,0.0,,,,,,,,,,,,
6a0b80a24f22e152,Ryan Parker,No Nickname,6.3,235.0,,Southpaw,False,Male,Open Weight,0.0,1.0,0.0,185.0,0.0,0.0,0.0,0.0,125.64192771084338,0.4450561797752809,0.0,0.0,0.0,0.0,No Clear Style
6a11e325aa60ad02,Jeff Hughes,Lights Out,6.2,250.0,77.0,Orthodox,False,Male,Heavyweight,10.0,4.0,0.0,567.75,0.0,29.0,0.0,0.0,34.25,0.36,0.0,0.0,0.0,0.0,Hybrid
6a125ba3ec37e27e,Gisele Moreira,No Nickname,5.6,135.0,,Orthodox,False,,,8.0,3.0,0.0,,,,,,,,,,,,
6a1901c62ab3870f,Jessica Andrade,Bate Estaca,5.1,115.0,62.0,Orthodox,False,Female,Women's Strawweight,26.0,15.0,0.0,572.6,0.27,51.87,1.1,0.47,95.8,0.51,0.47,0.26,0.37,0.37,Striker
6a2f7c151031653d,Rafael Dos Anjos,No Nickname,5.8,170.0,70.0,Southpaw,False,Male,Welterweight,32.0,17.0,0.0,872.19,0.14,50.33,1.97,0.42,231.28,0.41,0.42,0.22,0.11,0.67,Wrestler
6a311920edd73c85,Max Gimenis,No Nickname,,265.0,,Orthodox,False,,,6.0,1.0,0.0,,,,,,,,,,,,
6a6c4709ebc5499a,Kaushik Saikumar,The Pride of Chennai,5.1,135.0,71.0,Orthodox,False,,,5.0,1.0,0.0,,,,,,,,,,,,
6a740daf1b279661,Maycee Barber,The Future,5.5,125.0,65.0,Switch,False,Female,Women's Flyweight,14.0,2.0,0.0,734.0,0.0,44.83,1.25,0.17,224.25,0.52,0.17,0.5,0.0,0.5,Striker
6a8928652fc01bee,Brandon Jenkins,The Human Highlight Reel,6.0,155.0,71.0,Switch,False,Male,Lightweight,15.0,9.0,0.0,604.0,0.0,29.5,0.0,0.0,7.0,0.43,0.0,0.0,0.0,0.0,Hybrid
6a8a06b542e1516d,Michiyoshi Ohara,No Nickname,5.1,205.0,,Orthodox,False,,,0.0,2.0,0.0,,,,,,,,,,,,
6a92caba39b64752,Terry Martin,No Nickname,5.8,185.0,71.0,Orthodox,False,Male,Middleweight,23.0,11.0,0.0,440.0,0.17,22.17,1.5,0.0,217.33,0.64,0.0,1.0,0.0,0.0,Striker
6a96ad1bc34fb113,Ismail Naurdiev,No Nickname,5.1,185.0,74.0,Orthodox,False,Male,Middleweight,24.0,8.0,0.0,783.71,0.14,26.0,1.43,0.14,258.0,0.37,0.14,0.25,0.0,0.75,Hybrid
6aa1cbc1466e9a0b,Marcio Cruz,Pe de Pano,6.4,232.0,,Orthodox,False,Male,Heavyweight,8.0,3.0,0.0,426.75,0.0,20.75,0.25,0.75,91.25,0.37,0.75,0.5,0.5,0.0,Hybrid
6aab5c20395ee722,Murtaza Talha,No Nickname,6.0,205.0,74.0,Orthodox,False,,,7.0,2.0,0.0,,,,,,,,,,,,
6aae253467e8f9ce,Tafon Nchukwi,Da Don,6.0,185.0,77.0,Orthodox,False,Male,Light Heavyweight,6.0,4.0,0.0,719.83,0.33,51.83,0.33,0.0,41.0,0.51,0.0,0.5,0.0,0.5,Hybrid
6ac9bc2953c47345,Gerald Meerschaert,GM3,6.1,185.0,77.0,Southpaw,False,Male,Middleweight,37.0,20.0,0.0,494.16,0.12,27.32,1.28,0.56,129.2,0.44,0.56,0.25,0.75,0.0,Wrestler
6ad8e4296f7522d9,Igor Severino,No Nickname,5.7,125.0,69.0,Orthodox,False,Male,Flyweight,8.0,1.0,0.0,472.0,0.0,30.0,1.0,2.0,24.0,0.51,2.0,0.0,0.0,0.0,Wrestler
6ad9058b7c7898b0,Tony DeSouza,No Nickname,6.0,170.0,70.0,Southpaw,False,Male,Welterweight,11.0,4.0,0.0,400.33,0.0,7.5,1.0,0.67,168.33,0.47,0.67,0.0,0.67,0.33,Wrestler
6add18754930182b,Julius Walker,Juice Box,6.4,205.0,78.0,Orthodox,False,Male,Light Heavyweight,7.0,1.0,0.0,900.0,0.5,65.0,3.5,0.0,518.5,0.6,0.0,0.0,0.0,1.0,Striker
6b0a6def604de298,Tommy McMillen,Gun,6.0,145.0,74.0,Orthodox,False,,,9.0,0.0,0.0,,,,,,,,,,,,
6b0e83b094f816ac,Shohei Nose,No Nickname,5.6,135.0,68.0,Switch,False,,,12.0,5.0,2.0,,,,,,,,,,,,
6b16024d44eb03a2,Jhonoven Pati,The Samoan Savage,6.1,185.0,75.0,Switch,False,,,6.0,4.0,0.0,,,,,,,,,,,,
6b453bc35a823c3f,Jack Della Maddalena,No Nickname,5.11,170.0,73.0,Switch,True,Male,Welterweight,18.0,2.0,0.0,699.0,0.56,56.33,1.67,0.11,198.89,0.49,0.11,0.5,0.17,0.33,Striker
6b56e94a59b7b134,Oban Elliott,The Welsh Gangster,6.0,170.0,72.0,Orthodox,False,Male,Welterweight,12.0,3.0,0.0,835.0,0.0,37.0,1.0,0.0,236.0,0.41,0.0,0.0,0.0,1.0,Striker
6b5b9be990774f0e,Maciej Jewtuszko,Irokez,6.0,155.0,,Southpaw,False,Male,Lightweight,12.0,3.0,0.0,900.0,0.0,18.0,4.0,0.0,499.0,0.31,0.0,0.0,0.0,1.0,Wrestler
6b614bda982f5214,Joao Zaiden,No Nickname,,205.0,,Orthodox,False,,,10.0,3.0,0.0,,,,,,,,,,,,
6b64db453edf4c50,Jamie Colleen,No Nickname,5.3,115.0,65.0,Orthodox,False,,,4.0,1.0,0.0,,,,,,,,,,,,
6b7bc7eaf2465387,Neil Wain,Old School,5.1,242.0,,Orthodox,False,Male,Heavyweight,13.0,4.0,0.0,91.0,0.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Hybrid
6b7c7460855dbbb9,Albert Duraev,No Nickname,5.11,185.0,75.0,Orthodox,False,Male,Middleweight,16.0,5.0,0.0,746.25,0.25,42.75,0.75,1.0,140.0,0.4,1.0,0.0,0.5,0.5,Wrestler
6b8db407d49c6e4b,Sam Oropeza,No Nickname,6.2,170.0,,Orthodox,False,,,13.0,3.0,0.0,,,,,,,,,,,,
6b8f28da9a483049,Takafumi Otsuka,No Nickname,5.6,139.0,,Orthodox,False,,,22.0,13.0,2.0,,,,,,,,,,,,
6b8fd98eb52363d1,Ian Butler,No Nickname,5.8,155.0,,Orthodox,False,,,3.0,3.0,0.0,,,,,,,,,,,,
6bb1d2b714d4b3bc,Joey Gilbert,No Nickname,5.11,155.0,,Orthodox,False,Male,Lightweight,2.0,3.0,0.0,297.0,0.0,3.0,0.0,0.0,6.0,0.42,0.0,0.0,0.0,0.0,Hybrid
6bbb8dc6e128779e,Zak Bucia,No Nickname,5.1,170.0,,Orthodox,False,,,17.0,8.0,0.0,,,,,,,,,,,,
6bd02119599741a4,Pedro Munhoz,The Young Punisher,5.6,135.0,65.0,Orthodox,False,Male,Bantamweight,20.0,10.0,0.0,687.82,0.23,65.82,0.41,0.32,34.68,0.45,0.32,0.17,0.17,0.67,Hybrid
6bf5a7d3e081ade2,Anthony Njokuani,The Assassin,6.1,155.0,75.0,Orthodox,False,Male,Lightweight,16.0,12.0,0.0,846.5,0.12,51.88,2.12,0.0,136.38,0.44,0.0,0.25,0.0,0.75,Striker
6c011be66326ad97,Bruno Korea,No Nickname,5.6,135.0,65.0,Orthodox,False,Male,Bantamweight,7.0,3.0,0.0,807.0,2.0,46.0,3.0,3.0,397.0,0.59,3.0,0.0,1.0,0.0,Wrestler
6c2030e0a143a94b,Chris Camozzi,No Nickname,6.2,185.0,75.0,Orthodox,False,Male,Middleweight,24.0,13.0,0.0,707.79,0.11,39.68,0.79,0.37,114.89,0.49,0.37,0.1,0.2,0.7,Striker
6c3b2525436cf5d4,Tom Nolan,Big Train,6.3,155.0,73.0,Southpaw,False,Male,Lightweight,10.0,1.0,0.0,468.2,0.2,41.8,0.4,1.0,45.0,0.51,1.0,0.0,0.33,0.67,Striker
6c40705cf6c0d7e2,Hamid Amiri,The Storm,,145.0,,Orthodox,False,,,9.0,0.0,0.0,,,,,,,,,,,,
6c7020b859c7a3ce,Edimilson Souza,Kevin,6.0,145.0,74.0,Orthodox,False,Male,Featherweight,15.0,5.0,0.0,499.75,0.25,31.5,1.25,0.75,119.25,0.5,0.75,0.67,0.33,0.0,Wrestler
6c7dafd03b6cc3f8,Derrick Mehmen,Caveman,6.4,205.0,,Orthodox,False,,,19.0,9.0,0.0,,,,,,,,,,,,
6c7e25571490aa3b,George Sullivan,The Silencer,6.0,170.0,73.0,Orthodox,False,Male,Welterweight,17.0,7.0,0.0,563.0,0.29,29.57,1.57,0.57,130.57,0.47,0.57,0.25,0.25,0.5,Striker
6c8072b61c276e67,Jessica-Rose Clark,No Nickname,5.5,135.0,64.0,Orthodox,False,Female,Women's Bantamweight,11.0,9.0,0.0,720.78,0.0,47.89,1.44,0.44,210.33,0.51,0.44,0.14,0.43,0.43,Striker
6c9383ffab2725a5,Akiyo Nishiura,Wicky Akiyo,5.8,139.0,,Southpaw,False,,,13.0,8.0,1.0,,,,,,,,,,,,
6c9384138c82962f,An Tuan Ho,Highlight,5.6,125.0,66.0,Switch,False,,,6.0,2.0,0.0,,,,,,,,,,,,
6c9b66b43663f2f7,Viktoriia Dudakova,No Nickname,5.5,115.0,67.0,Orthodox,False,Female,Women's Strawweight,8.0,2.0,0.0,600.25,0.25,43.75,0.75,0.0,78.75,0.4,0.0,0.33,0.0,0.67,Hybrid
6ca68b636fbc1f18,Tim Catalfo,Obake,5.11,235.0,,Orthodox,False,,,4.0,2.0,0.0,,,,,,,,,,,,
6cadc0a0ba7dc015,Edwin Aguilar,Tigre,5.1,185.0,,Orthodox,False,,,26.0,19.0,0.0,,,,,,,,,,,,
6cadfd8f1d9e7685,Che Mills,Beautiful,6.1,170.0,76.0,Orthodox,False,Male,Welterweight,16.0,10.0,0.0,382.0,0.0,10.75,0.5,0.0,43.0,0.38,0.0,1.0,0.0,0.0,Hybrid
6cbb7661c3258617,Felix Lee Mitchell,No Nickname,,,,Orthodox,False,,,2.0,7.0,0.0,,,,,,,,,,,,
6cc25d19a891f435,Gilbert Rael,No Nickname,5.8,155.0,,Orthodox,False,,,1.0,3.0,0.0,,,,,,,,,,,,
6cd3dfc54f01287f,Richard Dalton,No Nickname,6.1,205.0,,Orthodox,False,,,4.0,3.0,1.0,,,,,,,,,,,,
6ce9a012e4c6020c,Chad Johnson,Big Rigg,6.2,230.0,80.0,Orthodox,False,,,6.0,2.0,0.0,,,,,,,,,,,,
6ceff86fae4f6b3b,Jason DeLucia,No Nickname,5.11,190.0,,Southpaw,False,Male,Open Weight,33.0,21.0,1.0,185.33,0.0,1.33,0.33,1.67,9.0,0.8,1.67,0.0,1.0,0.0,Wrestler
6cf2352cdb3de59d,Bubba Pugh,No Nickname,5.1,185.0,,Orthodox,False,,,3.0,3.0,0.0,,,,,,,,,,,,
6d12031661db8ac8,Sam Greco,No Nickname,6.2,205.0,,Orthodox,False,,,3.0,1.0,1.0,,,,,,,,,,,,
6d1bffff14897645,Santiago Ponzinibbio,Argentine Dagger,6.0,170.0,73.0,Orthodox,False,Male,Welterweight,31.0,9.0,0.0,680.0,0.45,59.2,0.5,0.0,35.9,0.43,0.0,0.5,0.0,0.5,Hybrid
6d3398b910461f2f,Mike Zichelle,No Nickname,,205.0,,Orthodox,False,,,8.0,4.0,0.0,,,,,,,,,,,,
6d35bf94f7d30241,Amir Albazi,The Prince,5.5,125.0,68.0,Orthodox,False,Male,Flyweight,17.0,2.0,0.0,864.83,0.33,47.0,1.33,0.17,136.17,0.38,0.17,0.33,0.33,0.33,Hybrid
6d38e41efa47a72d,Jordan Vucenic,The Epidemic,5.1,155.0,73.0,Orthodox,False,Male,Lightweight,13.0,4.0,0.0,711.0,1.0,24.5,2.0,0.5,304.5,0.38,0.5,0.0,1.0,0.0,Striker
6d48a2df51749d91,Antonio Trocoli,Malvado,6.5,185.0,80.0,Orthodox,False,Male,Middleweight,12.0,6.0,0.0,299.67,0.0,7.0,0.0,0.0,98.33,0.46,0.0,0.0,0.0,0.0,Hybrid
6d4b63c767106d3a,Vicente Luque,The Silent Assassin,5.11,170.0,75.0,Orthodox,False,Male,Welterweight,23.0,12.0,1.0,581.38,0.5,51.04,0.96,0.46,117.54,0.5,0.46,0.56,0.22,0.22,Striker
6d537248fe7cccf1,Rama Supandhi,Hellboy,5.5,125.0,66.0,Southpaw,False,,,8.0,4.0,0.0,,,,,,,,,,,,
6d68c1afe954f121,Ode Osbourne,The Jamaican Sensation,5.7,125.0,73.0,Southpaw,False,Male,Flyweight,13.0,9.0,0.0,457.58,0.42,25.75,0.58,0.33,68.08,0.49,0.33,0.67,0.17,0.17,Hybrid
6d6b9a6cb063b60d,Michael Lombardo,The Don,6.0,170.0,72.0,Orthodox,False,,,11.0,2.0,0.0,,,,,,,,,,,,
6d7886b094b471ac,Sean Gannon,The Cannon,6.3,265.0,,Southpaw,False,Male,Heavyweight,2.0,1.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Clear Style
6d8ef8706781c49e,Sokun Koh,No Nickname,6.1,205.0,,Orthodox,False,,,4.0,1.0,0.0,,,,,,,,,,,,
6da99156486ed6c2,Joshua Burkman,The People's Warrior,5.1,170.0,72.0,Orthodox,False,Male,Lightweight,28.0,16.0,0.0,637.26,0.21,29.95,1.58,0.32,153.95,0.51,0.32,0.2,0.2,0.6,Striker
6dab8ce5e4bffe77,LC Davis,No Nickname,5.8,135.0,69.0,Southpaw,False,,,23.0,8.0,0.0,,,,,,,,,,,,
6db394bf6c3b017c,Leon Aliu,The Albanian Lion,6.0,185.0,74.0,Orthodox,False,,,10.0,2.0,0.0,,,,,,,,,,,,
6dbb1107de9a4a08,Dave Cochran,No Nickname,5.6,155.0,,Orthodox,False,,,26.0,29.0,1.0,,,,,,,,,,,,
6dd758d34da8d254,Ron Stallings,The Choir Boy,6.2,170.0,75.0,Southpaw,False,Male,Middleweight,14.0,8.0,0.0,521.67,0.0,28.0,0.0,0.0,24.67,0.6,0.0,0.0,0.0,1.0,Striker
6ded9184b2284645,Willie Gates,No Nickname,5.8,125.0,72.0,Orthodox,False,Male,Flyweight,12.0,7.0,0.0,557.5,0.25,13.0,0.0,0.25,96.75,0.35,0.25,0.0,0.0,0.0,Hybrid
6dedfe07640a9acc,Islem Masraf,Lightning,6.0,205.0,74.0,Southpaw,False,,,3.0,1.0,0.0,,,,,,,,,,,,
6e00cfffd54653c4,Tyson Nam,No Nickname,5.7,125.0,68.0,Orthodox,False,Male,Flyweight,21.0,14.0,1.0,566.0,0.38,33.75,0.25,0.12,24.62,0.39,0.12,0.5,0.25,0.25,Hybrid
6e0273f9478be71e,Kenny Robertson,No Nickname,5.1,170.0,74.0,Orthodox,False,Male,Welterweight,15.0,5.0,0.0,585.89,0.11,36.11,0.67,0.44,157.78,0.43,0.44,0.25,0.25,0.5,Striker
6e02c318762f52f1,Alberta Cerra Leon,No Nickname,5.8,238.0,,Orthodox,False,Male,Open Weight,0.0,1.0,0.0,591.0,0.0,1.0,0.0,0.0,30.48,0.33,0.0,0.0,0.0,0.0,No Clear Style
6e0e977beb909837,Sung Bin Jo,Korean Falcon,6.0,145.0,72.0,Orthodox,False,Male,Featherweight,9.0,1.0,0.0,900.0,0.0,21.0,1.0,1.0,10.0,0.33,1.0,0.0,0.0,0.0,Wrestler
6e15f63b6c2e2c15,Brandon Royval,Raw Dawg,5.9,125.0,68.0,Southpaw,False,Male,Flyweight,17.0,8.0,0.0,737.64,0.27,62.82,1.0,0.64,76.0,0.47,0.64,0.2,0.2,0.6,Striker
6e2b1d631832921d,Claudio Mattos,Popeye,,185.0,,Orthodox,False,,,5.0,4.0,0.0,,,,,,,,,,,,
6e3282d57d2467a0,Nobuhiro Obiya,No Nickname,5.8,145.0,,Orthodox,False,,,12.0,5.0,1.0,,,,,,,,,,,,
6e344b71421103da,Magomed Gadzhiyasulov,No Nickname,6.2,205.0,75.0,Orthodox,False,Male,Light Heavyweight,9.0,1.0,0.0,900.0,0.0,29.5,5.0,0.0,579.0,0.56,0.0,0.0,0.0,1.0,Striker
6e380a4d73ab4f0e,Ron Fields,Killing,6.2,200.0,,Orthodox,False,,,28.0,32.0,1.0,,,,,,,,,,,,
6e4acc2c115215b5,Scott Graham,No Nickname,6.4,185.0,,Orthodox,False,,,3.0,1.0,0.0,,,,,,,,,,,,
6e62bb64f7cc5026,Scott Ventimiglia,Meant to Kill Ya,5.11,185.0,,Orthodox,False,,,14.0,6.0,1.0,,,,,,,,,,,,
6e743a33d56bdaa4,Payton Talbott,No Nickname,5.1,135.0,70.0,Switch,False,Male,Bantamweight,11.0,1.0,0.0,616.33,0.33,50.17,1.5,0.5,211.17,0.64,0.5,0.4,0.2,0.4,Striker
6e7506127408aa9e,Nadia Kassem,No Nickname,5.5,125.0,66.0,Southpaw,False,Female,Women's Strawweight,5.0,2.0,0.0,652.0,0.33,43.33,1.33,0.0,174.0,0.6,0.0,1.0,0.0,0.0,Striker
